PLAYER_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
LaMelo Ball,Isolation,Offensive,0.354,36,0.071,0.828,0.417,0.094,0.172,0.094,0.016,0.391,0.458,1.8,1.5,0.6,1.3,0.8
