PLAYER_NAME,TEAM,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
Tim Hardaway Jr.,DAL,PRRollMan,Offensive,0.486,71,0.044,1.116,0.419,0.0,0.0,0.0,0.0,0.419,0.558,0.6,0.7,0.3,0.6,0.4
James Wiseman,DET,PRRollMan,Offensive,0.482,24,0.177,1.109,0.569,0.036,0.055,0.036,0.02,0.545,0.569,2.3,2.5,1.2,2.1,0.9
Wendell Carter Jr.,ORL,PRRollMan,Offensive,0.478,57,0.185,1.107,0.531,0.067,0.081,0.067,0.01,0.51,0.59,2.6,2.9,1.2,2.2,1.1
Isaiah Hartenstein,NYK,PRRollMan,Offensive,0.473,82,0.158,1.104,0.559,0.134,0.06,0.119,0.07,0.552,0.559,0.8,0.9,0.4,0.7,0.3
Bismack Biyombo,PHX,PRRollMan,Offensive,0.473,61,0.233,1.104,0.625,0.119,0.104,0.119,0.06,0.567,0.625,1.1,1.2,0.6,0.9,0.3
Moritz Wagner,ORL,PRRollMan,Offensive,0.467,57,0.183,1.101,0.493,0.202,0.091,0.202,0.05,0.525,0.54,1.7,1.9,0.6,1.3,0.7
Giannis Antetokounmpo,MIL,PRRollMan,Offensive,0.457,63,0.062,1.095,0.536,0.25,0.052,0.241,0.04,0.543,0.571,1.8,2.0,0.7,1.3,0.6
Alperen Sengun,HOU,PRRollMan,Offensive,0.46,75,0.207,1.095,0.557,0.156,0.091,0.143,0.05,0.541,0.57,3.1,3.4,1.4,2.5,1.1
Evan Mobley,CLE,PRRollMan,Offensive,0.453,79,0.213,1.092,0.578,0.176,0.107,0.168,0.04,0.55,0.593,3.3,3.6,1.5,2.5,1.1
Jayson Tatum,BOS,PRRollMan,Offensive,0.445,74,0.054,1.091,0.467,0.082,0.091,0.082,0.01,0.464,0.576,1.5,1.6,0.6,1.2,0.7
Jock Landale,PHX,PRRollMan,Offensive,0.445,69,0.224,1.091,0.465,0.131,0.03,0.131,0.03,0.505,0.512,1.4,1.6,0.6,1.2,0.7
Nikola Vucevic,CHI,PRRollMan,Offensive,0.438,82,0.285,1.091,0.523,0.049,0.067,0.049,0.02,0.503,0.565,4.7,5.1,2.2,4.2,2.0
Precious Achiuwa,TOR,PRRollMan,Offensive,0.435,55,0.13,1.09,0.508,0.104,0.06,0.104,0.04,0.507,0.534,1.2,1.3,0.5,1.1,0.5
Usman Garuba,HOU,PRRollMan,Offensive,0.431,75,0.208,1.078,0.5,0.118,0.118,0.118,0.02,0.49,0.6,0.7,0.7,0.3,0.5,0.3
Marvin Bagley III,DET,PRRollMan,Offensive,0.424,42,0.145,1.072,0.533,0.072,0.087,0.058,0.03,0.507,0.558,1.6,1.8,0.8,1.4,0.7
Kevin Love,CLE,PRRollMan,Offensive,0.398,42,0.134,1.063,0.386,0.063,0.042,0.042,0.02,0.396,0.534,1.1,1.2,0.4,1.0,0.6
Jonas Valanciunas,NOP,PRRollMan,Offensive,0.391,79,0.183,1.061,0.494,0.081,0.03,0.081,0.02,0.513,0.525,2.5,2.6,1.1,2.3,1.1
Montrezl Harrell,PHI,PRRollMan,Offensive,0.37,57,0.225,1.047,0.574,0.188,0.125,0.188,0.05,0.547,0.574,1.1,1.2,0.5,0.8,0.4
Zach Collins,SAS,PRRollMan,Offensive,0.355,63,0.191,1.028,0.461,0.064,0.057,0.064,0.03,0.454,0.539,2.2,2.3,0.9,2.0,1.1
Christian Koloko,TOR,PRRollMan,Offensive,0.348,58,0.219,1.023,0.5,0.205,0.068,0.182,0.0,0.568,0.5,0.8,0.8,0.3,0.6,0.3
Trendon Watford,POR,PRRollMan,Offensive,0.344,62,0.106,1.022,0.541,0.087,0.13,0.109,0.04,0.478,0.581,0.7,0.8,0.3,0.6,0.3
Chimezie Metu,SAC,PRRollMan,Offensive,0.341,66,0.196,1.018,0.489,0.107,0.071,0.107,0.02,0.482,0.543,0.8,0.9,0.3,0.7,0.4
Jeff Green,DEN,PRRollMan,Offensive,0.272,56,0.113,0.938,0.436,0.125,0.063,0.125,0.0,0.479,0.474,0.9,0.8,0.3,0.7,0.4
Robin Lopez,CLE,PRRollMan,Offensive,0.217,17,0.259,0.929,0.545,0.071,0.214,0.071,0.071,0.429,0.545,0.8,0.8,0.4,0.6,0.3
Jalen Smith,IND,PRRollMan,Offensive,0.243,68,0.183,0.915,0.404,0.128,0.085,0.137,0.03,0.419,0.468,1.7,1.6,0.6,1.4,0.8
Pascal Siakam,TOR,PRRollMan,Offensive,0.239,71,0.047,0.913,0.394,0.075,0.063,0.075,0.02,0.4,0.451,1.1,1.0,0.4,1.0,0.6
Jaylin Williams,OKC,PRRollMan,Offensive,0.227,50,0.26,0.909,0.367,0.182,0.065,0.182,0.03,0.442,0.417,1.5,1.4,0.4,1.2,0.8
Paolo Banchero,ORL,PRRollMan,Offensive,0.217,72,0.036,0.893,0.35,0.196,0.089,0.196,0.0,0.446,0.388,0.8,0.7,0.2,0.6,0.4
Jabari Smith Jr.,HOU,PRRollMan,Offensive,0.17,79,0.061,0.848,0.373,0.03,0.076,0.03,0.0,0.364,0.458,0.8,0.7,0.3,0.7,0.5
Aleksej Pokusevski,OKC,PRRollMan,Offensive,0.163,34,0.206,0.841,0.389,0.063,0.095,0.063,0.02,0.381,0.444,1.9,1.6,0.6,1.6,1.0
